Selection,View,Channel,Begin Time (s),End Time (s),Low Freq (Hz),High Freq (Hz),SNR,Score,Tags,Notes
285,Spectrogram 1,10,7433.991253,7435.137133,76.29310345,234.0517241,6.898516,6.061133,,
286,Spectrogram 1,10,7482.931433,7484.151242,60.77586207,223.7068966,4.798998,4.898474,,
287,Spectrogram 1,10,7512.779769,7514.627963,91.81034483,241.8103448,8.111384,9.276262,,
288,Spectrogram 1,10,7518.860327,7520.301919,71.12068966,215.9482759,6.574217,7.434333,,
289,Spectrogram 1,10,7538.155474,7539.338318,112.5,231.4655172,6.1787,6.385116,,
290,Spectrogram 1,10,7556.766789,7558.097489,99.56896552,228.8793103,14.896432,14.883408,,
291,Spectrogram 1,10,7564.658578,7565.804458,94.39655172,192.6724138,7.610381,7.323413,,
292,Spectrogram 1,10,7574.047404,7575.599887,86.63793103,246.9827586,7.758312,7.852125,,
293,Spectrogram 1,10,7579.074492,7580.109481,89.22413793,195.2586207,4.507525,7.115228,,?
294,Spectrogram 1,10,7612.305023,7613.487867,81.46551724,203.0172414,3.090921,3.720226,,
295,Spectrogram 1,10,7617.738713,7619.254233,104.7413793,249.5689655,4.024484,4.868099,,
296,Spectrogram 1,10,7624.577032,7625.759876,115.0862069,257.3275862,2.513565,4.223142,,
297,Spectrogram 1,10,7632.893905,7634.076749,71.12068966,221.1206897,4.543605,4.518246,,
298,Spectrogram 1,10,7645.812782,7647.143482,71.12068966,177.1551724,11.745235,11.698459,,
299,Spectrogram 1,10,7693.717974,7695.196529,81.46551724,215.9482759,6.608344,6.453663,,
300,Spectrogram 1,10,7699.632195,7700.925931,86.63793103,252.1551724,8.353501,11.309403,,
301,Spectrogram 1,10,7701.332534,7702.293595,89.22413793,208.1896552,-4.095618,5.053753,,
302,Spectrogram 1,10,7720.23956,7721.38544,104.7413793,234.0517241,7.759646,7.493201,,
303,Spectrogram 1,10,7722.974887,7724.675226,102.1551724,275.4310345,3.046456,3.562502,,
304,Spectrogram 1,10,7735.172968,7736.577596,102.1551724,221.1206897,9.656473,10.088545,,
305,Spectrogram 1,10,7741.105672,7742.32548,76.29310345,223.7068966,2.074161,2.487569,,
306,Spectrogram 1,10,7757.85031,7758.922263,84.05172414,195.2586207,4.200228,4.186092,,
307,Spectrogram 1,10,7764.22658,7765.446388,91.81034483,218.5344828,8.308516,10.843877,,
308,Spectrogram 1,10,7765.926919,7766.998871,91.81034483,215.9482759,-4.292962,4.710824,,
309,Spectrogram 1,10,7771.988995,7773.65237,84.05172414,241.8103448,5.234657,6.015162,,
310,Spectrogram 1,10,7821.113995,7822.481659,71.12068966,221.1206897,2.516608,1.500145,,
311,Spectrogram 1,10,7859.556433,7860.813205,109.9137931,306.4655172,7.698973,8.428137,,
312,Spectrogram 1,10,7881.586907,7882.806716,96.98275862,184.9137931,2.103432,1.634638,,
313,Spectrogram 1,10,8022.4193,8023.639108,122.8448276,252.1551724,3.843564,4.250274,,
314,Spectrogram 1,10,8064.151524,8065.186512,99.56896552,200.4310345,4.162063,4.654963,,
315,Spectrogram 1,10,8072.431433,8073.577314,76.29310345,182.3275862,0.85106,3.858781,,
316,Spectrogram 1,10,8081.025536,8082.282308,94.39655172,190.0862069,3.52676,3.243081,,
317,Spectrogram 1,10,8087.272432,8088.529204,68.53448276,234.0517241,3.243097,3.92784,,
318,Spectrogram 1,10,8114.459368,8115.531321,76.29310345,226.2931034,2.698293,3.177896,,
319,Spectrogram 1,10,8125.178894,8126.324774,84.05172414,210.7758621,2.19442,3.051315,,
320,Spectrogram 1,10,8153.4193,8154.491253,84.05172414,221.1206897,2.446188,4.087698,,
321,Spectrogram 1,10,8160.331546,8161.514391,86.63793103,249.5689655,1.840723,3.121059,,
322,Spectrogram 1,10,8238.159001,8239.378809,99.56896552,203.0172414,3.929185,4.957924,,
323,Spectrogram 1,10,8256.215858,8257.435666,86.63793103,234.0517241,0.657019,2.624387,,
324,Spectrogram 1,10,8295.859622,8297.042466,73.70689655,195.2586207,2.405119,3.110573,,
325,Spectrogram 1,10,8304.823363,8306.227991,76.29310345,218.5344828,2.121105,2.373693,,
326,Spectrogram 1,10,8328.092128,8329.496755,86.63793103,239.2241379,3.116607,4.033267,,
327,Spectrogram 1,10,8341.510017,8342.877681,91.81034483,200.4310345,8.08132,7.870699,,
328,Spectrogram 1,10,8350.325903,8351.545711,84.05172414,241.8103448,2.214674,2.615566,,
329,Spectrogram 1,10,8363.558973,8364.593962,84.05172414,190.0862069,6.346898,6.713914,,
330,Spectrogram 1,10,8402.518905,8404.071388,42.67241379,166.8103448,5.230682,6.009869,,
331,Spectrogram 1,10,8415.641084,8417.045711,91.81034483,203.0172414,2.962246,2.918117,,
332,Spectrogram 1,10,8393.499718,8394.941309,65.94827586,197.8448276,1.997606,1.275826,,
333,Spectrogram 1,10,8437.727003,8438.872884,86.63793103,177.1551724,0.576166,2.500448,,
334,Spectrogram 1,10,8486.371473,8487.517353,68.53448276,213.362069,4.457425,4.073532,,
335,Spectrogram 1,10,8526.957816,8528.251552,78.87931034,200.4310345,2.039503,1.933075,,
336,Spectrogram 1,10,8545.680023,8546.899831,63.36206897,215.9482759,4.53488,5.980856,,
337,Spectrogram 1,10,8594.084227,8595.377963,53.01724138,257.3275862,10.627051,10.816676,,
338,Spectrogram 1,10,8651.027088,8652.468679,63.36206897,215.9482759,10.302226,11.888937,,
339,Spectrogram 1,10,8698.303894,8699.708521,65.94827586,259.9137931,2.820295,2.731784,,
340,Spectrogram 1,10,8703.515801,8704.735609,63.36206897,203.0172414,8.496462,8.66024,,
341,Spectrogram 1,10,8718.948222,8720.094103,84.05172414,213.362069,10.444261,11.148456,,
342,Spectrogram 1,10,8727.191168,8728.558832,71.12068966,265.0862069,2.047371,1.422789,,
343,Spectrogram 1,10,8743.880361,8744.841422,76.29310345,228.8793103,10.098773,10.332657,,
344,Spectrogram 1,10,8757.704853,8759.072517,73.70689655,234.0517241,1.975272,1.359622,,
345,Spectrogram 1,10,8799.843679,8801.063488,89.22413793,210.7758621,7.088397,7.214723,,
346,Spectrogram 1,10,8839.006913,8840.11583,109.9137931,249.5689655,8.111507,8.820318,,
347,Spectrogram 1,10,8850.705982,8851.888826,84.05172414,197.8448276,1.821067,1.57764,,
348,Spectrogram 1,10,8864.419582,8865.639391,53.01724138,197.8448276,7.679447,8.167254,,
350,Spectrogram 1,10,8886.801213,8887.836202,86.63793103,171.9827586,3.854544,4.238211,,
351,Spectrogram 1,10,8926.980954,8928.27469,71.12068966,368.5344828,8.798201,9.414002,,
352,Spectrogram 1,10,8982.16803,8983.350875,94.39655172,267.6724138,6.929022,6.982289,,
353,Spectrogram 1,10,8993.423533,8994.421558,76.29310345,262.5,9.816438,10.15775,,
354,Spectrogram 1,10,9050.717551,9051.863431,107.3275862,298.7068966,4.914682,5.260723,,
355,Spectrogram 1,10,9047.058126,9048.167043,73.70689655,179.7413793,2.561203,3.107949,,
356,Spectrogram 1,10,9104.389108,9105.682844,47.84482759,221.1206897,10.873953,11.296314,,
357,Spectrogram 1,10,9131.908719,9133.276383,68.53448276,236.637931,10.886283,12.251053,,
358,Spectrogram 1,10,9160.444836,9161.553753,53.01724138,184.9137931,11.064025,11.007554,,
359,Spectrogram 1,10,9179.037669,9180.590152,65.94827586,171.9827586,8.69956,7.458291,,
360,Spectrogram 1,10,9197.79684,9199.053612,58.18965517,148.7068966,6.712991,7.081017,,
361,Spectrogram 1,10,9285.253386,9286.214447,60.77586207,174.5689655,6.154835,9.170098,,
362,Spectrogram 1,10,9324.379656,9325.895175,60.77586207,254.7413793,9.225808,9.455897,,
363,Spectrogram 1,10,9319.056857,9320.239701,112.5,278.0172414,0.948925,0.80872,,
364,Spectrogram 1,10,9346.280756,9347.64842,47.84482759,223.7068966,6.12517,6.171673,,
365,Spectrogram 1,10,9348.646445,9349.348758,76.29310345,171.9827586,2.3397,3.194803,,
366,Spectrogram 1,10,9363.45048,9364.781179,65.94827586,223.7068966,7.811901,8.157117,,
367,Spectrogram 1,10,9377.755502,9378.938347,107.3275862,205.6034483,3.108071,4.780319,,
368,Spectrogram 1,10,9378.272997,9379.529769,55.60344828,174.5689655,6.166343,6.99997,,
369,Spectrogram 1,10,9402.983352,9404.498871,107.3275862,223.7068966,3.985488,4.296105,,
370,Spectrogram 1,10,9447.820542,9448.744639,65.94827586,156.4655172,-0.209877,7.801989,,
371,Spectrogram 1,10,9446.748589,9447.931433,78.87931034,159.0517241,-1.899073,3.252425,,
372,Spectrogram 1,10,9469.462895,9470.534848,81.46551724,218.5344828,-0.724648,1.103254,,
373,Spectrogram 1,10,9489.072235,9490.292043,71.12068966,221.1206897,-2.701424,2.934476,,
374,Spectrogram 1,10,9525.537105,9526.941733,94.39655172,285.7758621,11.002595,10.409525,,
375,Spectrogram 1,10,9531.839447,9533.133183,63.36206897,195.2586207,11.177608,10.252987,,
376,Spectrogram 1,10,9535.609763,9536.903499,89.22413793,195.2586207,-2.377493,1.809099,,
377,Spectrogram 1,10,9551.485751,9552.483775,96.98275862,270.2586207,3.862924,8.663583,,
378,Spectrogram 1,10,9552.705559,9553.962331,73.70689655,169.3965517,-3.132809,5.805204,,
379,Spectrogram 1,10,9553.8835,9554.9075,89.84375,193.47255,0.37333,9.165811,1.24E+01,
380,Spectrogram 1,10,9555.329994,9556.106236,96.98275862,190.0862069,1.960731,11.158,,
381,Spectrogram 1,10,9556.62373,9557.510863,122.8448276,244.3965517,2.274632,9.898425,,
382,Spectrogram 1,10,9563.055446,9564.23829,102.1551724,236.637931,9.579315,8.422431,,
383,Spectrogram 1,10,9565.199351,9566.71487,65.94827586,278.0172414,9.360959,11.807179,,
384,Spectrogram 1,10,9585.067438,9586.250282,86.63793103,182.3275862,8.461085,7.467314,,
385,Spectrogram 1,10,9590.981659,9592.275395,96.98275862,190.0862069,2.789365,2.827906,,
386,Spectrogram 1,10,9604.565886,9605.93355,99.56896552,234.0517241,9.249584,8.910964,,
387,Spectrogram 1,10,9665.888967,9667.071812,117.6724138,267.6724138,13.327172,13.520389,,
388,Spectrogram 1,10,9703.99873,9705.033719,104.7413793,239.2241379,9.490201,8.764698,,
389,Spectrogram 1,10,9730.889955,9731.924944,81.46551724,265.0862069,12.73053,12.37433,,
390,Spectrogram 1,10,9742.016084,9742.755361,84.05172414,174.5689655,0.629577,8.227023,,
391,Spectrogram 1,10,9740.870203,9741.683409,102.1551724,200.4310345,5.025337,11.163983,,
392,Spectrogram 1,10,9747.41281,9748.410835,99.56896552,192.6724138,1.950461,9.62791,,
393,Spectrogram 1,10,9748.92833,9749.963318,115.0862069,210.7758621,3.727627,10.892987,,
394,Spectrogram 1,10,9772.529769,9773.638685,91.81034483,200.4310345,8.60171,8.910612,,
395,Spectrogram 1,10,9787.148984,9788.405756,53.01724138,210.7758621,9.247949,9.615236,,
396,Spectrogram 1,10,9815.444836,9816.738572,78.87931034,218.5344828,9.475554,9.998835,,
397,Spectrogram 1,10,9832.873307,9834.093115,76.29310345,236.637931,8.242761,9.597153,,
398,Spectrogram 1,10,9848.564475,9850.301778,50.43103448,215.9482759,1.729043,1.523705,,
399,Spectrogram 1,10,9895.120485,9896.488149,94.39655172,321.9827586,11.933795,11.64351,,
400,Spectrogram 1,10,9903.197094,9904.49083,89.22413793,265.0862069,-1.631141,1.614153,,
401,Spectrogram 1,10,9920.403781,9921.549661,32.32758621,177.1551724,11.40889,12.426034,,
402,Spectrogram 1,10,9945.261992,9946.186089,47.84482759,146.1206897,9.47379,12.966005,,
403,Spectrogram 1,10,9943.820401,9945.114137,84.05172414,252.1551724,-5.21045,4.481755,,?
404,Spectrogram 1,10,9928.129233,9929.312077,109.9137931,254.7413793,9.170667,9.725361,,?
405,Spectrogram 1,10,9970.37895,9971.413939,125.4310345,301.2931034,2.754007,10.633885,,
406,Spectrogram 1,10,9971.783578,9973.003386,112.5,205.6034483,1.662768,10.18574,,
407,Spectrogram 1,10,9976.773702,9977.697799,104.7413793,200.4310345,6.778955,7.386155,,
408,Spectrogram 1,10,9989.045711,9989.89588,78.87931034,187.5,10.415016,11.342012,,
409,Spectrogram 1,10,9991.078725,9992.187641,115.0862069,249.5689655,8.76102,9.633931,,
410,Spectrogram 1,10,10018.67226,10019.78118,55.60344828,179.7413793,8.932746,8.631807,,
411,Spectrogram 1,10,10028.19046,10029.26242,109.9137931,283.1896552,12.986293,12.133531,,
412,Spectrogram 1,10,10033.10666,10034.58521,65.94827586,200.4310345,9.970996,9.554089,,
413,Spectrogram 1,10,10032.40435,10033.40237,73.70689655,267.6724138,0.320374,4.831768,,
414,Spectrogram 1,10,10053.34438,10054.60116,117.6724138,252.1551724,7.582823,8.1567,,
415,Spectrogram 1,10,10048.61301,10049.648,55.60344828,187.5,-0.528966,2.829676,,
416,Spectrogram 1,10,10089.77229,10091.25085,63.36206897,205.6034483,3.424534,6.160369,,
417,Spectrogram 1,10,10096.37034,10097.62712,81.46551724,272.8448276,4.53078,5.257996,,
418,Spectrogram 1,10,10140.41281,10141.33691,78.87931034,231.4655172,5.946706,6.511858,,
419,Spectrogram 1,10,10187.80051,10188.68764,128.0172414,215.9482759,0.536657,0.871891,,?
420,Spectrogram 1,10,10189.50085,10190.49887,109.9137931,208.1896552,2.219722,2.068459,,?
421,Spectrogram 1,10,10194.13981,10195.1748,122.8448276,254.7413793,1.34182,1.234757,,?
422,Spectrogram 1,10,10197.94709,10198.83423,120.2586207,234.0517241,1.74279,1.827787,,?
423,Spectrogram 1,10,10196.46854,10197.05996,133.1896552,187.5,0.79517,1.318371,,?
424,Spectrogram 1,10,10239.4945,10240.8252,42.67241379,195.2586207,1.350327,2.138547,,
425,Spectrogram 1,10,10288.2129,10289.17396,78.87931034,203.0172414,1.675723,2.14864,,
426,Spectrogram 1,10,10308.09946,10309.61498,73.70689655,200.4310345,1.71508,2.78056,,
427,Spectrogram 1,10,10348.94455,10350.42311,89.22413793,215.9482759,2.889041,4.202242,,
428,Spectrogram 1,10,10364.15519,10365.63375,86.63793103,210.7758621,9.122068,9.373328,,
429,Spectrogram 1,10,10375.5031,10376.61202,99.56896552,236.637931,11.175215,10.329376,,
430,Spectrogram 1,10,10379.68002,10380.93679,109.9137931,231.4655172,10.994054,11.21054,,
431,Spectrogram 1,10,10438.6559,10440.13445,76.29310345,213.362069,11.99089,11.86768,,
432,Spectrogram 1,10,10458.46854,10459.65138,102.1551724,221.1206897,9.495537,10.012227,,
433,Spectrogram 1,10,10423.96275,10424.92381,120.2586207,252.1551724,4.686266,10.593883,,?
434,Spectrogram 1,10,10426.4763,10427.58521,91.81034483,221.1206897,12.20758,11.035727,,?
435,Spectrogram 1,10,10429.43341,10430.61625,107.3275862,228.8793103,6.931668,12.735267,,?
436,Spectrogram 1,10,10430.57929,10431.50339,102.1551724,228.8793103,-0.617539,9.804171,,?
437,Spectrogram 1,10,10432.94498,10433.90604,86.63793103,234.0517241,8.864573,10.095935,,?
438,Spectrogram 1,10,10550.50861,10551.61752,71.12068966,174.5689655,4.798673,3.858751,,
439,Spectrogram 1,10,10575.07111,10576.29091,71.12068966,203.0172414,6.089453,6.108852,,
440,Spectrogram 1,10,10589.28372,10590.35567,73.70689655,234.0517241,5.786748,6.042796,,
441,Spectrogram 1,10,10625.45288,10626.74661,78.87931034,228.8793103,0.325394,2.063026,,
442,Spectrogram 1,10,10746.93468,10748.15449,73.70689655,228.8793103,9.419942,9.341287,,
443,Spectrogram 1,10,10797.94484,10799.12768,65.94827586,228.8793103,7.133848,8.208126,,
444,Spectrogram 1,10,10862.09565,10863.20457,55.60344828,192.6724138,2.132419,2.030617,,
445,Spectrogram 1,10,10939.96007,10941.3647,55.60344828,210.7758621,2.460467,3.608908,,
446,Spectrogram 1,10,10955.61428,10957.05587,63.36206897,228.8793103,5.936612,9.065472,,
447,Spectrogram 1,10,10968.95824,10970.17805,76.29310345,190.0862069,3.253284,3.499495,,
448,Spectrogram 1,10,10989.82435,10990.8963,94.39655172,215.9482759,3.94753,3.989894,,
449,Spectrogram 1,10,11014.42381,11015.53273,104.7413793,200.4310345,12.851593,12.999804,,
450,Spectrogram 1,10,11034.92029,11035.99224,86.63793103,205.6034483,10.155926,9.970852,,
451,Spectrogram 1,10,11045.97249,11046.85962,102.1551724,208.1896552,4.622473,4.499396,,
452,Spectrogram 1,10,11113.56095,11115.66789,86.63793103,293.5344828,11.711048,11.236712,,
453,Spectrogram 1,10,11154.36907,11155.58888,89.22413793,262.5,7.326556,8.552617,,
454,Spectrogram 1,10,11160.2833,11161.72489,104.7413793,278.0172414,11.132585,11.524319,,
455,Spectrogram 1,10,11164.20147,11165.42128,96.98275862,234.0517241,15.564109,15.842065,,
456,Spectrogram 1,10,11172.33352,11173.77511,99.56896552,290.9482759,3.969636,3.586702,,
457,Spectrogram 1,10,11182.84975,11183.9217,78.87931034,205.6034483,2.199657,12.341791,,
458,Spectrogram 1,10,11184.10652,11185.36329,102.1551724,249.5689655,2.193002,12.050356,,
459,Spectrogram 1,10,11194.5673,11196.3046,65.94827586,259.9137931,13.48602,13.333123,,
460,Spectrogram 1,10,11201.4241,11203.05051,84.05172414,252.1551724,5.102879,5.029224,,
461,Spectrogram 1,10,11243.39659,11244.39461,86.63793103,241.8103448,4.631743,5.215297,,
462,Spectrogram 1,10,11275.66606,11276.88586,104.7413793,254.7413793,14.993952,15.199407,,
463,Spectrogram 1,10,11282.94794,11284.50042,107.3275862,236.637931,10.419755,9.882607,,
464,Spectrogram 1,10,11297.64108,11299.04571,96.98275862,187.5,12.43504,12.210566,,
465,Spectrogram 1,10,11300.89391,11302.00282,91.81034483,208.1896552,12.576039,13.073321,,
467,Spectrogram 1,10,11319.70852,11321.22404,86.63793103,226.2931034,13.450917,13.690103,,
468,Spectrogram 1,10,11375.69032,11376.76227,71.12068966,226.2931034,3.311203,5.535751,,
469,Spectrogram 1,10,11404.54063,11405.68651,91.81034483,210.7758621,-2.760464,4.725842,,
470,Spectrogram 1,10,11454.14616,11455.77257,47.84482759,213.362069,9.854628,9.679118,,
471,Spectrogram 1,10,11456.91845,11458.21219,94.39655172,210.7758621,12.565988,12.213914,,?
472,Spectrogram 1,10,11460.91055,11462.0934,102.1551724,197.8448276,7.692883,9.564665,,?
473,Spectrogram 1,10,11462.16733,11463.09142,76.29310345,228.8793103,-3.806489,4.171057,,
474,Spectrogram 1,10,11508.52003,11509.70288,58.18965517,200.4310345,5.968545,5.727657,,
475,Spectrogram 1,10,11515.50621,11516.79994,104.7413793,213.362069,10.599695,11.033992,,
476,Spectrogram 1,10,11523.17621,11524.32209,81.46551724,174.5689655,4.277634,4.376134,,
477,Spectrogram 1,10,11557.71896,11558.90181,37.5,174.5689655,2.644805,6.999083,,
478,Spectrogram 1,10,11561.04571,11562.22856,76.29310345,179.7413793,3.026199,6.71357,,
480,Spectrogram 1,10,11599.70993,11601.26242,122.8448276,200.4310345,9.823968,9.450952,,?
481,Spectrogram 1,10,11603.6281,11605.03273,65.94827586,190.0862069,11.785017,11.558707,,?
482,Spectrogram 1,10,11654.49041,11655.74718,63.36206897,184.9137931,3.688813,3.63074,,
483,Spectrogram 1,10,11722.26369,11723.81617,50.43103448,195.2586207,4.5835,4.023957,,
484,Spectrogram 1,10,11780.33394,11781.55375,68.53448276,213.362069,4.215722,5.629973,,
485,Spectrogram 1,10,11869.60172,11870.56278,73.70689655,226.2931034,3.949212,4.200854,,
486,Spectrogram 1,10,11930.22249,11931.47926,45.25862069,205.6034483,1.90636,2.258713,,
487,Spectrogram 1,10,11940.33211,11941.69977,104.7413793,262.5,7.77345,7.421075,,
488,Spectrogram 1,10,11957.07675,11958.85102,84.05172414,210.7758621,2.20507,2.167012,,
489,Spectrogram 1,10,11964.82068,11965.85567,96.98275862,234.0517241,6.345678,6.30701,,
490,Spectrogram 1,10,11971.03062,11972.9897,104.7413793,208.1896552,4.315639,4.395097,,
491,Spectrogram 1,10,12003.42946,12004.57534,89.22413793,218.5344828,1.057494,1.526841,,
492,Spectrogram 1,10,12000.39842,12002.17269,128.0172414,221.1206897,1.255737,1.419591,,
493,Spectrogram 1,10,12031.81772,12033.11146,55.60344828,195.2586207,-0.175394,2.323658,,
494,Spectrogram 1,10,12034.25734,12035.18143,109.9137931,223.7068966,-2.270667,1.484874,,
495,Spectrogram 1,10,12069.16972,12070.16775,120.2586207,208.1896552,10.983608,11.254417,,
496,Spectrogram 1,10,12165.16493,12166.38473,122.8448276,234.0517241,3.374831,3.813035,,
497,Spectrogram 1,10,12218.17113,12219.20612,102.1551724,187.5,10.262658,12.027044,,
498,Spectrogram 1,10,12223.97446,12225.12034,63.36206897,192.6724138,5.58751,4.941045,,
499,Spectrogram 1,10,12243.99041,12245.06236,65.94827586,208.1896552,3.876226,4.781826,,
500,Spectrogram 1,10,12249.23928,12250.56998,94.39655172,262.5,12.096696,11.681672,,
501,Spectrogram 1,10,12284.98335,12286.1662,94.39655172,221.1206897,-5.075928,2.78702,,
502,Spectrogram 1,10,12286.42494,12287.57082,73.70689655,190.0862069,8.121453,9.922039,,
503,Spectrogram 1,10,12290.34312,12291.52596,112.5,278.0172414,1.399197,1.040209,,
504,Spectrogram 1,10,12316.31024,12317.53005,65.94827586,223.7068966,2.009752,1.636465,,
505,Spectrogram 1,10,12306.14517,12307.51284,78.87931034,223.7068966,0.426397,2.496292,,
506,Spectrogram 1,10,12348.81998,12350.15068,109.9137931,215.9482759,5.445662,5.86056,,
507,Spectrogram 1,10,12369.90787,12371.38643,91.81034483,197.8448276,2.031534,2.169576,,
