Selection,View,Channel,Begin Time (s),End Time (s),Low Freq (Hz),High Freq (Hz)
1517,Spectrogram 1,10,59067.09522,59067.90842,105.3299492,206.8527919
1518,Spectrogram 1,10,59067.79753,59068.68466,105.3299492,280.4568528
1519,Spectrogram 1,10,59129.28695,59130.28497,95.17766497,227.1573604
1520,Spectrogram 1,10,59203.08534,59204.34211,57.10659898,227.1573604
1521,Spectrogram 1,10,59237.48023,59238.66308,87.56345178,239.8477157
1522,Spectrogram 1,10,59258.56813,59259.78794,72.33502538,189.0862944
1523,Spectrogram 1,10,59310.20667,59311.42648,59.64467005,176.3959391
1524,Spectrogram 1,10,59338.79824,59340.35072,90.10152284,252.5380711
1525,Spectrogram 1,10,59322.94073,59324.45625,100.2538071,201.7766497
1526,Spectrogram 1,10,59340.27679,59341.75535,59.64467005,176.3959391
1527,Spectrogram 1,10,59357.48348,59358.59239,69.79695431,176.3959391
1528,Spectrogram 1,10,59383.59846,59384.52256,87.56345178,234.7715736
1529,Spectrogram 1,10,59367.11257,59368.48023,46.95431472,199.2385787
1530,Spectrogram 1,10,59392.85791,59394.37343,107.8680203,204.3147208
1531,Spectrogram 1,10,59397.4784,59398.73517,79.94923858,211.928934
1532,Spectrogram 1,10,59435.82843,59437.4918,52.03045685,184.0101523
1533,Spectrogram 1,10,59442.27863,59443.68325,85.02538071,232.2335025
1534,Spectrogram 1,10,59478.07815,59479.33492,95.17766497,178.9340102
1535,Spectrogram 1,10,59518.92324,59520.40179,77.41116751,186.5482234
1536,Spectrogram 1,10,59585.21796,59586.28991,62.18274112,214.4670051
1537,Spectrogram 1,10,59615.39897,59616.76663,87.56345178,229.6954315
1538,Spectrogram 1,10,59622.79175,59623.75281,87.56345178,250
1539,Spectrogram 1,10,59634.65715,59635.98785,67.25888325,184.0101523
1540,Spectrogram 1,10,59646.09747,59647.16943,123.0964467,326.142132
1541,Spectrogram 1,10,59653.52721,59654.74702,102.7918782,191.6243655
1542,Spectrogram 1,10,59705.49843,59707.01395,87.56345178,209.3908629
1543,Spectrogram 1,10,59707.56841,59708.41858,64.72081218,191.6243655
1544,Spectrogram 1,10,59708.49251,59709.56446,64.72081218,244.9238579
1545,Spectrogram 1,10,59710.95061,59712.09649,105.3299492,232.2335025
1546,Spectrogram 1,10,59729.21076,59730.31968,107.8680203,219.5431472
1547,Spectrogram 1,10,59772.79118,59774.04795,64.72081218,293.1472081
1548,Spectrogram 1,10,59784.00972,59785.1556,77.41116751,171.319797
1549,Spectrogram 1,10,59785.26649,59787.04076,79.94923858,227.1573604
1550,Spectrogram 1,10,59858.39953,59859.87809,57.10659898,161.1675127
1551,Spectrogram 1,10,59917.72657,59918.65066,59.64467005,214.4670051
1552,Spectrogram 1,10,60015.83034,60017.32481,54.28224352,201.6436824
1553,Spectrogram 1,10,60019.45117,60020.70794,57.10659898,171.319797
1554,Spectrogram 1,10,60037.39714,60038.28427,92.63959391,247.4619289
1555,Spectrogram 1,10,60039.76282,60040.87174,77.41116751,156.0913706
1556,Spectrogram 1,10,60085.08054,60086.41124,49.49238579,173.857868
1557,Spectrogram 1,10,60094.83901,60096.16971,54.56852792,189.0862944
1558,Spectrogram 1,10,60100.60537,60101.75126,39.34010152,217.0050761
1559,Spectrogram 1,10,60118.77312,60120.28864,64.72081218,196.7005076
1560,Spectrogram 1,10,60126.29527,60127.44115,112.9441624,173.857868
1561,Spectrogram 1,10,60177.71203,60179.63416,105.3299492,244.9238579
1562,Spectrogram 1,10,60185.88105,60187.61835,87.56345178,217.0050761
1563,Spectrogram 1,10,60190.31672,60191.94313,54.56852792,199.2385787
1564,Spectrogram 1,10,60201.86793,60203.34649,82.48730964,199.2385787
1565,Spectrogram 1,10,60298.26974,60299.45258,67.25888325,239.8477157
1566,Spectrogram 1,10,60335.80656,60337.21119,95.17766497,260.1522843
1567,Spectrogram 1,10,60339.05938,60340.46401,105.3299492,267.7664975
1568,Spectrogram 1,10,60348.7624,60349.90828,79.94923858,318.5279188
1569,Spectrogram 1,10,60361.77369,60363.10439,57.10659898,168.7817259
1570,Spectrogram 1,10,60372.84437,60374.39685,77.41116751,199.2385787
1571,Spectrogram 1,10,60377.68664,60378.94341,112.9441624,227.1573604
1572,Spectrogram 1,10,60389.84776,60390.95667,54.56852792,145.9390863
1573,Spectrogram 1,10,60395.13359,60396.31644,95.17766497,219.5431472
1574,Spectrogram 1,10,60404.9475,60406.01945,143.4010152,257.6142132
1575,Spectrogram 1,10,60424.11328,60425.37005,67.25888325,163.7055838
1576,Spectrogram 1,10,60434.50013,60435.64601,82.48730964,168.7817259
1577,Spectrogram 1,10,60435.60904,60436.71796,79.94923858,184.0101523
1578,Spectrogram 1,10,60426.51593,60427.99448,67.25888325,217.0050761
1579,Spectrogram 1,10,60461.20653,60462.86991,67.25888325,171.319797
1580,Spectrogram 1,10,60463.94186,60465.34649,110.4060914,214.4670051
1581,Spectrogram 1,10,60494.1968,60495.5275,74.87309645,257.6142132
1582,Spectrogram 1,10,60488.17168,60489.24364,120.5583756,298.2233503
1583,Spectrogram 1,10,60528.20357,60529.46034,82.48730964,178.9340102
1584,Spectrogram 1,10,60532.30656,60533.67422,79.94923858,189.0862944
1585,Spectrogram 1,10,60554.44793,60556.59183,97.08121827,215.1015228
1586,Spectrogram 1,10,60605.51353,60606.95512,85.02538071,163.7055838
1587,Spectrogram 1,10,60611.79739,60613.05416,85.02538071,178.9340102
1588,Spectrogram 1,10,60612.46274,60613.8304,46.95431472,156.0913706
1589,Spectrogram 1,10,60618.08125,60619.11624,102.7918782,227.1573604
1590,Spectrogram 1,10,60659.33294,60660.62668,85.02538071,194.1624365
1591,Spectrogram 1,10,60664.76663,60665.83859,90.10152284,176.3959391
1592,Spectrogram 1,10,60678.60961,60679.71852,77.41116751,166.2436548
1593,Spectrogram 1,10,60668.4815,60669.77524,54.56852792,199.2385787
1594,Spectrogram 1,10,60702.69158,60704.0962,120.5583756,255.0761421
1595,Spectrogram 1,10,60706.05529,60707.20117,92.63959391,184.0101523
1596,Spectrogram 1,10,60715.99857,60717.03356,100.2538071,204.3147208
1597,Spectrogram 1,10,60723.00323,60724.00126,69.79695431,252.5380711
1598,Spectrogram 1,10,60732.09635,60733.46401,148.4771574,277.9187817
1599,Spectrogram 1,10,60738.4911,60739.85876,44.41624365,191.6243655
1600,Spectrogram 1,10,60740.59804,60742.29838,44.41624365,222.0812183
1601,Spectrogram 1,10,60763.38627,60764.56912,107.8680203,217.0050761
1602,Spectrogram 1,10,60760.90969,60762.01861,46.95431472,189.0862944
1603,Spectrogram 1,10,60752.66675,60753.77566,112.9441624,250
1604,Spectrogram 1,10,60748.8225,60749.52482,153.5532995,272.8426396
1605,Spectrogram 1,10,60789.92634,60791.18311,135.786802,232.2335025
1606,Spectrogram 1,10,60790.59169,60791.58971,69.79695431,156.0913706
1607,Spectrogram 1,10,60791.58971,60792.73559,90.10152284,244.9238579
1608,Spectrogram 1,10,60856.794,60857.90292,79.94923858,247.4619289
1609,Spectrogram 1,10,60861.56234,60862.74519,72.33502538,181.4720812
1610,Spectrogram 1,10,60877.4753,60878.65814,123.0964467,272.8426396
1611,Spectrogram 1,10,60875.59014,60876.44031,77.41116751,214.4670051
1612,Spectrogram 1,10,60876.40334,60877.25351,90.10152284,219.5431472
1613,Spectrogram 1,10,60885.05289,60885.94002,57.10659898,204.3147208
1614,Spectrogram 1,10,60897.60213,60898.63712,92.63959391,217.0050761
1615,Spectrogram 1,10,60902.37047,60903.51635,95.17766497,199.2385787
1616,Spectrogram 1,10,60910.8352,60911.68537,97.71573604,209.3908629
1617,Spectrogram 1,10,60913.88472,60915.17846,67.25888325,173.857868
1618,Spectrogram 1,10,60915.06756,60916.28737,90.10152284,204.3147208
1619,Spectrogram 1,10,60922.23856,60923.27355,85.02538071,176.3959391
1620,Spectrogram 1,10,60934.03004,60935.21288,82.48730964,224.6192893
1621,Spectrogram 1,10,60938.669,60939.77792,90.10152284,206.8527919
1622,Spectrogram 1,10,60951.12583,60952.41957,97.71573604,224.6192893
1623,Spectrogram 1,10,60957.92719,60959.0361,72.33502538,255.0761421
1624,Spectrogram 1,10,60967.03878,60968.07377,97.71573604,206.8527919
1625,Spectrogram 1,10,60977.8692,60978.90419,92.63959391,201.7766497
1626,Spectrogram 1,10,60985.63162,60986.74053,110.4060914,227.1573604
1627,Spectrogram 1,10,61019.67535,61020.71034,67.25888325,247.4619289
1628,Spectrogram 1,10,61016.12682,61017.08788,92.63959391,270.3045685
1629,Spectrogram 1,10,61045.34677,61046.6405,123.0964467,257.6142132
1630,Spectrogram 1,10,61051.26099,61052.73955,67.25888325,211.928934
1631,Spectrogram 1,10,61070.90729,61072.01621,128.1725888,234.7715736
1632,Spectrogram 1,10,61119.84747,61121.17817,67.25888325,255.0761421
1633,Spectrogram 1,10,61128.53399,61129.42112,135.786802,244.9238579
1634,Spectrogram 1,10,61141.85947,61142.89445,100.2538071,168.7817259
1635,Spectrogram 1,10,61173.74081,61174.8867,77.41116751,206.8527919
1636,Spectrogram 1,10,61222.1635,61223.23545,87.56345178,232.2335025
1637,Spectrogram 1,10,61224.89883,61226.22953,69.79695431,206.8527919
1638,Spectrogram 1,10,61246.98475,61248.61116,87.56345178,239.8477157
1639,Spectrogram 1,10,61288.16251,61289.49321,79.94923858,217.0050761
1640,Spectrogram 1,10,61293.11567,61294.33548,39.34010152,166.2436548
1641,Spectrogram 1,10,61340.79908,61341.83407,97.71573604,275.3807107
1642,Spectrogram 1,10,61345.19778,61346.52848,67.25888325,267.7664975
1643,Spectrogram 1,10,61348.63543,61349.63345,120.5583756,288.071066
1644,Spectrogram 1,10,61350.00309,61350.85326,77.41116751,156.0913706
1645,Spectrogram 1,10,61355.39982,61356.80444,90.10152284,224.6192893
1646,Spectrogram 1,10,61346.75027,61347.78526,72.33502538,219.5431472
1647,Spectrogram 1,10,61364.91802,61366.28568,69.79695431,229.6954315
1648,Spectrogram 1,10,61363.8091,61364.7332,118.0203046,257.6142132
1649,Spectrogram 1,10,61369.42761,61370.42563,69.79695431,252.5380711
1650,Spectrogram 1,10,61455.25774,61456.58844,26.64974619,168.7817259
1651,Spectrogram 1,10,61462.35481,61463.57462,107.8680203,277.9187817
1652,Spectrogram 1,10,61478.08294,61479.41364,64.72081218,194.1624365
1653,Spectrogram 1,10,61523.19736,61524.30628,46.95431472,219.5431472
1654,Spectrogram 1,10,61520.16632,61521.05346,77.41116751,252.5380711
1655,Spectrogram 1,10,61538.03836,61539.11031,64.72081218,191.6243655
1656,Spectrogram 1,10,61549.82984,61550.82786,52.03045685,196.7005076
1657,Spectrogram 1,10,61552.50972,61553.84042,59.64467005,140.8629442
1658,Spectrogram 1,10,61564.3012,61565.85368,57.10659898,229.6954315
1659,Spectrogram 1,10,61559.56982,61560.93749,72.33502538,217.0050761
1660,Spectrogram 1,10,61572.47022,61573.87484,82.48730964,163.7055838
1661,Spectrogram 1,10,61575.50126,61576.94285,79.94923858,171.319797
1662,Spectrogram 1,10,61600.78455,61601.81954,90.10152284,270.3045685
1663,Spectrogram 1,10,61640.6501,61641.83294,95.17766497,184.0101523
1664,Spectrogram 1,10,61657.78286,61659.07659,102.7918782,267.7664975
1665,Spectrogram 1,10,61661.6271,61662.66209,67.25888325,232.2335025
1666,Spectrogram 1,10,61664.17761,61665.39742,72.33502538,237.3096447
1667,Spectrogram 1,10,61692.02989,61693.17578,74.87309645,244.9238579
1668,Spectrogram 1,10,61696.16985,61697.2418,74.87309645,204.3147208
1669,Spectrogram 1,10,61714.07885,61715.33562,57.10659898,211.928934
1670,Spectrogram 1,10,61715.07688,61716.00097,62.18274112,171.319797
1671,Spectrogram 1,10,61716.66632,61717.73828,67.25888325,214.4670051
1672,Spectrogram 1,10,61720.4736,61721.69341,46.95431472,194.1624365
1673,Spectrogram 1,10,61754.40645,61755.62626,64.72081218,211.928934
1674,Spectrogram 1,10,61766.45667,61767.63952,77.41116751,196.7005076
1675,Spectrogram 1,10,61761.39262,61762.27975,79.94923858,161.1675127
1676,Spectrogram 1,10,61779.89304,61780.81714,82.48730964,194.1624365
1677,Spectrogram 1,10,61780.78018,61781.92606,74.87309645,166.2436548
1678,Spectrogram 1,10,61815.54471,61816.76452,67.25888325,227.1573604
1680,Spectrogram 1,10,61812.25492,61813.69651,72.33502538,239.8477157
1681,Spectrogram 1,10,61822.29062,61823.47346,110.4060914,262.6903553
1682,Spectrogram 1,10,61844.63528,61846.02143,105.3299492,211.928934
1683,Spectrogram 1,10,61846.92705,61847.88811,67.25888325,176.3959391
1684,Spectrogram 1,10,61909.5069,61911.35509,54.56852792,232.2335025
1685,Spectrogram 1,10,61921.05811,61922.01917,85.02538071,191.6243655
1686,Spectrogram 1,10,61935.84366,61936.87865,72.33502538,176.3959391
1687,Spectrogram 1,10,61941.38825,61942.42324,90.10152284,204.3147208
1688,Spectrogram 1,10,61949.05825,61950.42592,74.87309645,186.5482234
1689,Spectrogram 1,10,61972.80755,61974.21217,67.25888325,191.6243655
1690,Spectrogram 1,10,61994.11723,61995.374,90.10152284,206.8527919
1691,Spectrogram 1,10,62003.32123,62004.43015,82.48730964,211.928934
1692,Spectrogram 1,10,62120.47826,62121.73503,92.63959391,224.6192893
1693,Spectrogram 1,10,62135.67041,62136.96415,87.56345178,191.6243655
1694,Spectrogram 1,10,62213.88599,62215.29062,69.79695431,224.6192893
1695,Spectrogram 1,10,62223.75535,62225.34479,62.18274112,227.1573604
1696,Spectrogram 1,10,62228.00619,62229.44778,82.48730964,217.0050761
1697,Spectrogram 1,10,62415.78272,62417.18734,79.94923858,224.6192893
1698,Spectrogram 1,10,62503.88613,62504.99505,82.48730964,181.4720812
1699,Spectrogram 1,10,62524.60439,62525.89812,49.49238579,211.928934
1700,Spectrogram 1,10,62546.54245,62548.02101,54.56852792,178.9340102
1701,Spectrogram 1,10,62549.72135,62551.08901,85.02538071,163.7055838
1702,Spectrogram 1,10,62607.75464,62608.93749,77.41116751,176.3959391
1703,Spectrogram 1,10,62598.10707,62599.17902,62.18274112,178.9340102
1704,Spectrogram 1,10,62660.92719,62662.05198,69.79695431,262.7777778
1705,Spectrogram 1,10,62717.8146,62718.51692,128.1725888,262.6903553
1706,Spectrogram 1,10,62801.50083,62803.12724,67.25888325,305.8375635
1707,Spectrogram 1,10,62853.95258,62855.24632,82.48730964,244.9238579
1708,Spectrogram 1,10,62902.8558,62903.89079,77.41116751,191.6243655
1709,Spectrogram 1,10,62932.81502,62933.96091,72.33502538,168.7817259
1710,Spectrogram 1,10,62937.43551,62938.76621,82.48730964,173.857868
1711,Spectrogram 1,10,62930.67112,62931.89093,105.3299492,201.7766497
1712,Spectrogram 1,10,62953.75506,62954.75309,100.2538071,204.3147208
1713,Spectrogram 1,10,62973.53074,62974.71359,69.79695431,209.3908629
1714,Spectrogram 1,10,63022.02736,63023.13627,77.41116751,196.7005076
1715,Spectrogram 1,10,63024.17126,63025.28018,72.33502538,191.6243655
1716,Spectrogram 1,10,63027.29471,63028.44059,128.1725888,288.071066
1717,Spectrogram 1,10,63027.70131,63028.69934,77.41116751,173.857868
1718,Spectrogram 1,10,63044.79711,63046.05388,87.56345178,227.1573604
1719,Spectrogram 1,10,63092.72078,63093.94059,77.41116751,232.2335025
1720,Spectrogram 1,10,63138.556,63139.96062,69.79695431,189.0862944
1721,Spectrogram 1,10,63168.18255,63169.29146,79.94923858,219.5431472
1722,Spectrogram 1,10,63188.16153,63189.60312,69.79695431,201.7766497
1723,Spectrogram 1,10,63191.34042,63192.4863,67.25888325,196.7005076
1724,Spectrogram 1,10,63199.38006,63200.45202,69.79695431,186.5482234
1725,Spectrogram 1,10,63275.95075,63277.54019,62.18274112,153.5532995
1726,Spectrogram 1,10,63487.08844,63488.04951,105.3299492,173.857868
1727,Spectrogram 1,10,63526.04838,63527.0464,120.5583756,176.3959391
1728,Spectrogram 1,10,63608.57024,63609.38345,74.87309645,219.5431472
1729,Spectrogram 1,10,63620.60199,63622.00662,72.33502538,168.7817259
1730,Spectrogram 1,10,63773.04104,63774.77834,97.71573604,242.3857868
1731,Spectrogram 1,10,63797.82532,63798.78638,105.3299492,209.3908629
1732,Spectrogram 1,10,63870.03427,63871.21711,97.71573604,252.5380711
1733,Spectrogram 1,10,64004.7861,64006.52341,100.2538071,275.3807107
1734,Spectrogram 1,10,64043.59818,64045.26155,69.79695431,227.1573604
1735,Spectrogram 1,10,64063.09663,64064.39036,79.94923858,158.6294416
1736,Spectrogram 1,10,64064.98179,64066.20159,77.41116751,227.1573604
1737,Spectrogram 1,10,64073.03991,64074.22276,115.4822335,229.6954315
1738,Spectrogram 1,10,64115.40052,64116.62033,90.10152284,189.0862944
1739,Spectrogram 1,10,64128.55966,64129.74251,92.63959391,191.6243655
1740,Spectrogram 1,10,64150.97826,64151.97628,92.63959391,222.0812183
1741,Spectrogram 1,10,64197.36793,64198.58774,82.48730964,199.2385787
1742,Spectrogram 1,10,64210.58252,64211.80233,87.56345178,219.5431472
1743,Spectrogram 1,10,64229.0275,64230.21034,85.02538071,184.0101523
1744,Spectrogram 1,10,64241.05924,64242.13119,92.63959391,229.6954315
1745,Spectrogram 1,10,64252.62894,64253.77482,87.56345178,184.0101523
1746,Spectrogram 1,10,64294.2133,64295.10044,110.4060914,252.5380711
1747,Spectrogram 1,10,64317.59296,64318.59098,148.4771574,247.4619289
1748,Spectrogram 1,10,64320.25436,64321.47417,92.63959391,209.3908629
1749,Spectrogram 1,10,64338.38514,64339.75281,87.56345178,227.1573604
1750,Spectrogram 1,10,64347.51522,64348.99378,52.03045685,222.0812183
1751,Spectrogram 1,10,64359.28822,64360.39714,85.02538071,191.6243655
1752,Spectrogram 1,10,64366.27439,64367.34635,87.56345178,194.1624365
1753,Spectrogram 1,10,64386.17944,64387.28836,57.10659898,181.4720812
1754,Spectrogram 1,10,64407.78483,64408.74589,118.0203046,272.8426396
1755,Spectrogram 1,10,64403.42309,64404.49505,64.72081218,173.857868
1756,Spectrogram 1,10,64419.72417,64420.83308,87.56345178,184.0101523
1757,Spectrogram 1,10,64450.12696,64451.27284,90.10152284,189.0862944
1758,Spectrogram 1,10,64477.73898,64479.21754,85.02538071,217.0050761
1759,Spectrogram 1,10,64483.6532,64485.09479,62.18274112,201.7766497
1760,Spectrogram 1,10,64488.27369,64489.4935,90.10152284,173.857868
1761,Spectrogram 1,10,64490.78723,64491.89615,77.41116751,178.9340102
1762,Spectrogram 1,10,64504.44539,64506.0718,49.49238579,227.1573604
1763,Spectrogram 1,10,64532.92606,64534.1089,59.64467005,199.2385787
1764,Spectrogram 1,10,64538.98813,64540.02312,72.33502538,214.4670051
1765,Spectrogram 1,10,64549.06079,64550.35453,118.0203046,346.4467005
1766,Spectrogram 1,10,64555.30769,64556.12089,87.56345178,232.2335025
1767,Spectrogram 1,10,64568.61469,64569.94539,52.03045685,166.2436548
1768,Spectrogram 1,10,64589.14812,64590.36793,135.786802,265.2284264
1769,Spectrogram 1,10,64594.84056,64596.35608,64.72081218,270.3045685
1770,Spectrogram 1,10,64601.47558,64602.54753,59.64467005,196.7005076
1771,Spectrogram 1,10,64610.34691,64611.75154,125.6345178,255.0761421
1772,Spectrogram 1,10,64615.85453,64616.92648,77.41116751,184.0101523
1773,Spectrogram 1,10,64640.49096,64641.96951,72.33502538,156.0913706
1774,Spectrogram 1,10,64677.12216,64678.26804,62.18274112,222.0812183
1775,Spectrogram 1,10,64689.80078,64691.02058,69.79695431,224.6192893
1776,Spectrogram 1,10,64707.67281,64708.7078,79.94923858,168.7817259
1777,Spectrogram 1,10,64709.81672,64711.40616,52.03045685,267.7664975
1778,Spectrogram 1,10,64756.35425,64757.68495,64.72081218,204.3147208
1779,Spectrogram 1,10,64749.73771,64750.66181,105.3299492,260.1522843
1780,Spectrogram 1,10,64797.38416,64798.53004,64.72081218,166.2436548
1781,Spectrogram 1,10,64802.70695,64803.8898,105.3299492,239.8477157
1782,Spectrogram 1,10,64860.18579,64861.73828,49.49238579,224.6192893
1783,Spectrogram 1,10,64873.28949,64874.47233,62.18274112,178.9340102
1784,Spectrogram 1,10,64959.43382,64960.43184,100.2538071,201.7766497
1785,Spectrogram 1,10,65025.95032,65026.91138,67.25888325,189.0862944
1786,Spectrogram 1,10,65054.91153,65056.02044,54.56852792,176.3959391
1787,Spectrogram 1,10,65063.30233,65064.70695,74.87309645,186.5482234
1788,Spectrogram 1,10,65121.24321,65122.13035,82.48730964,196.7005076
1789,Spectrogram 1,10,65197.25944,65198.36835,59.64467005,211.928934
1790,Spectrogram 1,10,65218.82786,65220.08464,133.248731,285.5329949
1791,Spectrogram 1,10,65266.10467,65267.36144,100.2538071,217.0050761
1792,Spectrogram 1,10,65286.45329,65287.89488,67.25888325,227.1573604
1793,Spectrogram 1,10,65314.34254,65315.48842,72.33502538,222.0812183
1794,Spectrogram 1,10,65331.41985,65332.41787,69.79695431,222.0812183
1795,Spectrogram 1,10,65332.84296,65334.09973,100.2538071,275.3807107
1796,Spectrogram 1,10,65334.58362,65336.04122,94.25925926,339.8148148
1797,Spectrogram 1,10,65336.2806,65337.94398,110.4060914,313.4517766
1798,Spectrogram 1,10,65364.39163,65365.35269,87.56345178,217.0050761
1799,Spectrogram 1,10,65368.05106,65369.30783,95.17766497,244.9238579
1800,Spectrogram 1,10,65371.74745,65373.15207,110.4060914,250
1801,Spectrogram 1,10,65392.79838,65394.12908,118.0203046,282.9949239
1802,Spectrogram 1,10,65405.29217,65406.36412,62.18274112,194.1624365
1803,Spectrogram 1,10,65409.33971,65410.44863,110.4060914,257.6142132
1804,Spectrogram 1,10,65439.15109,65440.26,54.56852792,237.3096447
1805,Spectrogram 1,10,65445.10227,65446.54386,44.41624365,242.3857868
1806,Spectrogram 1,10,65451.8297,65453.49307,72.33502538,191.6243655
1807,Spectrogram 1,10,65458.09508,65459.16703,90.10152284,199.2385787
1808,Spectrogram 1,10,65478.38825,65479.42324,92.63959391,214.4670051
1809,Spectrogram 1,10,65502.10058,65503.32039,62.18274112,178.9340102
1810,Spectrogram 1,10,65488.9784,65490.60481,67.25888325,222.0812183
1811,Spectrogram 1,10,65528.32645,65529.28751,85.02538071,163.7055838
1812,Spectrogram 1,10,65537.54894,65538.9166,87.56345178,242.3857868
1813,Spectrogram 1,10,65554.94045,65556.16026,72.33502538,163.7055838
1814,Spectrogram 1,10,65560.74378,65562.14841,112.9441624,211.928934
1815,Spectrogram 1,10,65562.37019,65563.95964,57.10659898,211.928934
1816,Spectrogram 1,10,65567.4712,65568.76494,67.25888325,156.0913706
1817,Spectrogram 1,10,65587.19144,65588.00464,87.56345178,176.3959391
1818,Spectrogram 1,10,65614.37837,65615.52425,130.7106599,239.8477157
1819,Spectrogram 1,10,65618.29654,65619.66421,67.25888325,234.7715736
1820,Spectrogram 1,10,65624.21076,65625.72628,105.3299492,242.3857868
1821,Spectrogram 1,10,65648.69934,65649.69736,100.2538071,237.3096447
1822,Spectrogram 1,10,65671.044,65673.04005,52.03045685,186.5482234
1823,Spectrogram 1,10,65681.56023,65682.70611,100.2538071,214.4670051
1824,Spectrogram 1,10,65684.88698,65685.95893,102.7918782,219.5431472
1825,Spectrogram 1,10,65704.49632,65705.30952,102.7918782,181.4720812
1826,Spectrogram 1,10,65725.27002,65726.60072,115.4822335,209.3908629
1827,Spectrogram 1,10,65759.86821,65761.12499,82.48730964,224.6192893
1828,Spectrogram 1,10,65773.43396,65775.09733,118.0203046,227.1573604
1829,Spectrogram 1,10,65779.29273,65780.21683,59.64467005,229.6954315
1830,Spectrogram 1,10,65786.53765,65787.53568,97.71573604,328.680203
1831,Spectrogram 1,10,65833.07518,65834.44285,110.4060914,214.4670051
1832,Spectrogram 1,10,65883.45695,65884.52891,125.6345178,255.0761421
1833,Spectrogram 1,10,65914.26635,65915.96669,102.7918782,214.4670051
1835,Spectrogram 1,10,65949.49293,65950.38006,67.25888325,211.928934
1836,Spectrogram 1,10,65951.08238,65951.93255,79.94923858,222.0812183
1837,Spectrogram 1,10,65951.93255,65952.89361,102.7918782,214.4670051
1838,Spectrogram 1,10,65976.45808,65977.45611,85.02538071,209.3908629
1839,Spectrogram 1,10,65980.74589,65981.70695,95.17766497,189.0862944
1840,Spectrogram 1,10,66013.29259,66014.43847,85.02538071,209.3908629
1841,Spectrogram 1,10,66038.92705,66039.88811,57.10659898,227.1573604
1842,Spectrogram 1,10,66076.51931,66077.51734,64.72081218,186.5482234
1843,Spectrogram 1,10,66104.59338,66105.88712,54.56852792,194.1624365
1844,Spectrogram 1,10,66114.94327,66116.20004,110.4060914,237.3096447
1845,Spectrogram 1,10,66116.20004,66117.56771,72.33502538,206.8527919
1846,Spectrogram 1,10,66162.84846,66163.95738,82.48730964,224.6192893
1847,Spectrogram 1,10,66183.27101,66184.45385,110.4060914,214.4670051
1848,Spectrogram 1,10,66394.50111,66395.75789,95.17766497,242.3857868
1849,Spectrogram 1,10,66433.18382,66434.21881,72.33502538,196.7005076
1850,Spectrogram 1,10,66453.64333,66454.82617,59.64467005,206.8527919
1851,Spectrogram 1,10,66475.76621,66476.8012,77.41116751,244.9238579
1852,Spectrogram 1,10,66510.05021,66511.52877,85.02538071,191.6243655
1853,Spectrogram 1,10,66574.79245,66575.71655,92.63959391,196.7005076
1854,Spectrogram 1,10,66615.7854,66616.70949,79.94923858,222.0812183
1855,Spectrogram 1,10,66614.15899,66614.97219,110.4060914,191.6243655
1856,Spectrogram 1,10,66637.64953,66638.57363,92.63959391,201.7766497
1857,Spectrogram 1,10,66653.35918,66654.4681,95.17766497,209.3908629
1858,Spectrogram 1,10,66679.17846,66680.54612,100.2538071,196.7005076
1859,Spectrogram 1,10,66714.88557,66716.1793,74.87309645,217.0050761
1860,Spectrogram 1,10,66719.94962,66720.94764,90.10152284,217.0050761
1861,Spectrogram 1,10,66721.0955,66722.09352,100.2538071,227.1573604
1862,Spectrogram 1,10,66737.59987,66738.96754,62.18274112,166.2436548
1863,Spectrogram 1,10,66746.10157,66747.46923,59.64467005,194.1624365
1864,Spectrogram 1,10,66774.80402,66776.50436,85.02538071,201.7766497
1865,Spectrogram 1,10,66781.64234,66782.52947,123.0964467,227.1573604
1866,Spectrogram 1,10,66791.97374,66793.11962,135.786802,303.2994924
1867,Spectrogram 1,10,66826.8122,66828.06898,102.7918782,214.4670051
1868,Spectrogram 1,10,66838.9918,66840.10072,82.48730964,211.928934
1869,Spectrogram 1,10,66862.48235,66863.70216,59.64467005,158.6294416
1870,Spectrogram 1,10,66871.02101,66872.01903,62.18274112,237.3096447
1871,Spectrogram 1,10,66874.31079,66875.34578,72.33502538,204.3147208
1872,Spectrogram 1,10,66876.41773,66877.2679,95.17766497,219.5431472
1873,Spectrogram 1,10,66883.38543,66884.34649,62.18274112,158.6294416
1874,Spectrogram 1,10,66908.31756,66909.35255,67.25888325,222.0812183
1875,Spectrogram 1,10,66931.99293,66933.2497,77.41116751,178.9340102
1876,Spectrogram 1,10,66951.07594,66952.09994,72.33796296,222.1064815
1877,Spectrogram 1,10,66985.66449,66986.69948,85.02538071,184.0101523
1879,Spectrogram 1,10,67061.31107,67062.34606,79.94923858,204.3147208
1880,Spectrogram 1,10,67093.59903,67094.63401,100.2538071,242.3857868
1881,Spectrogram 1,10,67094.81883,67095.63204,110.4060914,209.3908629
1882,Spectrogram 1,10,67157.23235,67158.37823,79.94923858,237.3096447
1883,Spectrogram 1,10,67207.72501,67208.83393,110.4060914,247.4619289
1884,Spectrogram 1,10,67216.63331,67218.03794,54.56852792,189.0862944
1885,Spectrogram 1,10,67280.63627,67281.74519,129.4416244,224.6192893
1886,Spectrogram 1,10,67376.15094,67377.33379,112.9441624,239.8477157
1887,Spectrogram 1,10,67379.21895,67380.58661,69.79695431,244.9238579
