Selection,View,Channel,Begin Time (s),End Time (s),Low Freq (Hz),High Freq (Hz),SNR,Score
1197,Spectrogram 1,10,57198.53111,57199.71395,86.25730994,194.4444444,1.517818,2.086739
1198,Spectrogram 1,10,57263.07929,57264.92748,97.95321637,214.9122807,13.992371,14.160093
1199,Spectrogram 1,10,57268.84565,57270.13939,162.2807018,393.2748538,7.534417,7.37279
1200,Spectrogram 1,10,57434.72108,57436.12571,92.10526316,209.0643275,1.584342,2.233566
1201,Spectrogram 1,10,57447.21487,57448.2129,89.18128655,197.3684211,1.48258,1.416811
1202,Spectrogram 1,10,57491.42367,57492.64348,100.877193,217.8362573,0.430742,0.890948
1203,Spectrogram 1,10,57492.53259,57493.64151,95.02923977,214.9122807,0.789385,1.719102
1204,Spectrogram 1,10,57529.07139,57530.06941,115.497076,247.0760234,1.490891,2.709645
1205,Spectrogram 1,10,57611.38995,57612.86851,59.94152047,197.3684211,-0.905086,1.847827
1206,Spectrogram 1,10,57631.47983,57633.1432,68.71345029,191.5204678,2.944442,3.044487
1207,Spectrogram 1,10,57629.81645,57631.29501,86.25730994,188.5964912,-2.28307,-0.029152
1208,Spectrogram 1,10,57763.23758,57764.79007,103.8011696,223.6842105,1.592552,1.166896
1209,Spectrogram 1,10,57818.53555,57820.05107,100.877193,217.8362573,0.460129,0.585852
1210,Spectrogram 1,10,57907.91422,57909.02314,115.497076,197.3684211,-1.910569,4.514647
1211,Spectrogram 1,10,57939.8695,57940.94145,71.6374269,197.3684211,1.169003,2.516023
1212,Spectrogram 1,10,58150.65604,58152.46727,51.16959064,209.0643275,1.22021,1.418639
1213,Spectrogram 1,10,58291.15576,58292.22771,77.48538012,214.9122807,1.725227,1.229202
1214,Spectrogram 1,10,58376.81955,58378.22418,57.01754386,156.4327485,3.066213,2.557623
1215,Spectrogram 1,10,58456.90181,58458.15858,77.48538012,244.1520468,2.211788,2.864685
1216,Spectrogram 1,10,58454.90576,58456.42128,45.32163743,206.1403509,-0.016967,0.819866
1217,Spectrogram 1,10,58548.90491,58549.9399,92.10526316,217.8362573,3.329151,3.326627
1218,Spectrogram 1,10,58613.42537,58614.42339,121.3450292,264.619883,0.058718,7.136257
1219,Spectrogram 1,10,58667.79924,58668.94512,62.86549708,197.3684211,2.061348,1.684355
1220,Spectrogram 1,10,58683.13925,58684.02638,89.18128655,223.6842105,3.521243,3.683398
1221,Spectrogram 1,10,58681.95641,58682.76961,74.56140351,173.9766082,-10.485189,0.510327
1222,Spectrogram 1,10,58694.2469,58695.31885,97.95321637,209.0643275,1.829595,1.401211
1223,Spectrogram 1,10,58705.18821,58706.51891,97.95321637,229.5321637,4.025476,4.805767
1224,Spectrogram 1,10,58716.92424,58718.25494,95.02923977,247.0760234,1.856772,2.768924
1225,Spectrogram 1,10,58753.13036,58754.35017,86.25730994,223.6842105,-7.034191,3.538651
1226,Spectrogram 1,10,59086.80333,59088.20796,83.33333333,223.6842105,-3.548314,0.802779
1227,Spectrogram 1,10,59227.82054,59228.67071,92.10526316,185.6725146,-14.385452,0.663173
1228,Spectrogram 1,10,59289.77201,59290.88093,100.877193,209.0643275,-3.474565,0.322545
1229,Spectrogram 1,10,59302.61696,59304.02159,62.86549708,188.5964912,-4.568971,1.38654
1230,Spectrogram 1,10,59321.52398,59322.81772,95.02923977,250,-3.262996,-0.275503
1231,Spectrogram 1,10,59449.25268,59450.3616,80.40935673,182.748538,-4.897859,2.715717
1232,Spectrogram 1,10,59528.78047,59529.96332,45.32163743,182.748538,2.565058,3.189619
1233,Spectrogram 1,10,59784.57054,59785.49464,92.10526316,220.7602339,-3.572645,3.014579
1234,Spectrogram 1,10,59887.07139,59888.40209,42.39766082,206.1403509,-6.986514,1.711409
1235,Spectrogram 1,10,59874.0601,59874.94723,71.6374269,191.5204678,-2.275704,-1.912743
1236,Spectrogram 1,10,60093.97672,60095.30742,100.877193,211.9883041,2.219723,2.013803
1237,Spectrogram 1,10,60104.4375,60106.1748,95.02923977,185.6725146,1.440859,2.718612
1238,Spectrogram 1,10,60252.25607,60253.40195,71.6374269,209.0643275,1.707605,1.807869
1239,Spectrogram 1,10,60429.86752,60431.19822,86.25730994,203.2163743,3.078053,3.163855
1240,Spectrogram 1,10,60475.51792,60476.81165,65.78947368,203.2163743,3.64739,3.319046
1241,Spectrogram 1,10,60515.27257,60516.41845,65.78947368,197.3684211,-2.596499,8.133823
1242,Spectrogram 1,10,60686.21205,60687.65364,80.40935673,203.2163743,5.001997,4.616783
1243,Spectrogram 1,10,60724.21092,60725.28287,65.78947368,200.2923977,2.491593,3.504547
1245,Spectrogram 1,10,60785.97757,60787.23434,36.5497076,220.7602339,0.829337,1.409362
1246,Spectrogram 1,10,60824.9375,60826.15731,68.71345029,220.7602339,2.098501,2.25712
1247,Spectrogram 1,10,60934.12881,60935.49647,51.16959064,206.1403509,2.420643,1.954329
1248,Spectrogram 1,10,60961.61146,60963.12698,4.385964912,168.128655,1.944493,1.839713
1249,Spectrogram 1,10,60983.62345,60985.102,42.39766082,191.5204678,-3.177704,0.478061
1250,Spectrogram 1,10,61112.20231,61113.31123,45.32163743,182.748538,0.608036,1.733015
1251,Spectrogram 1,10,61164.59862,61166.40985,36.5497076,200.2923977,1.167485,1.219241
1252,Spectrogram 1,10,61234.88544,61236.17918,65.78947368,194.4444444,0.20656,0.18245
1253,Spectrogram 1,10,61295.17353,61296.72602,59.94152047,223.6842105,1.789854,1.560763
1254,Spectrogram 1,10,61349.28866,61350.76721,77.48538012,206.1403509,0.740797,1.069102
1255,Spectrogram 1,10,61364.3884,61365.75607,62.86549708,200.2923977,0.499867,1.717536
1256,Spectrogram 1,10,61377.21487,61378.69343,62.86549708,197.3684211,-5.97623,2.569845
1257,Spectrogram 1,10,61451.7895,61453.19413,54.09356725,223.6842105,-14.226653,-0.353314
1258,Spectrogram 1,10,61544.12528,61545.67777,80.40935673,182.748538,-1.049926,9.678933
1259,Spectrogram 1,10,61772.46967,61773.50466,71.6374269,200.2923977,0.452332,1.564726
1260,Spectrogram 1,10,61977.00931,61978.37698,92.10526316,185.6725146,1.547904,1.083226
1261,Spectrogram 1,10,62144.89927,62146.5996,45.32163743,194.4444444,-3.851998,0.51187
1262,Spectrogram 1,10,62169.83141,62171.1621,74.56140351,188.5964912,-0.145055,3.290196
1263,Spectrogram 1,10,62165.65449,62167.83536,62.86549708,206.1403509,-12.083657,0.842343
1264,Spectrogram 1,10,62531.65237,62532.90914,89.18128655,200.2923977,-9.751386,0.778681
1265,Spectrogram 1,10,62761.53076,62763.26806,57.01754386,185.6725146,0.322572,1.017218
1266,Spectrogram 1,10,62807.01481,62808.0498,138.8888889,264.619883,1.108859,1.37551
1267,Spectrogram 1,10,62804.87091,62806.42339,127.1929825,285.0877193,0.338361,1.145651
1268,Spectrogram 1,10,63029.29712,63030.47997,83.33333333,203.2163743,2.550203,2.885389
1269,Spectrogram 1,10,63934.70894,63935.85483,68.71345029,200.2923977,0.637208,-0.097114
1270,Spectrogram 1,10,63916.07915,63917.29896,68.71345029,194.4444444,-3.380541,-1.411913
1271,Spectrogram 1,10,64513.3046,64514.41352,74.56140351,220.7602339,0.331321,2.697901
1272,Spectrogram 1,10,64630.94216,64632.05107,83.33333333,191.5204678,1.652409,0.868693
1273,Spectrogram 1,10,64995.68327,64996.94004,86.25730994,214.9122807,3.074631,2.812413
1274,Spectrogram 1,10,65017.89856,65019.00748,71.6374269,209.0643275,2.110893,3.468424
1275,Spectrogram 1,10,65010.54275,65012.0213,77.48538012,188.5964912,-0.76659,-0.34633
1276,Spectrogram 1,10,65923.45824,65924.60412,95.02923977,223.6842105,-0.31476,1.365971
1277,Spectrogram 1,10,66014.75903,66016.0158,77.48538012,229.5321637,-1.665156,1.19634
1278,Spectrogram 1,10,66035.80996,66037.39941,80.40935673,217.8362573,-0.071984,1.537327
1279,Spectrogram 1,10,66116.70542,66118.33183,65.78947368,220.7602339,-0.120966,-0.471115
1280,Spectrogram 1,10,66660.29628,66661.62698,118.4210526,241.2280702,1.000732,1.545824
1281,Spectrogram 1,10,66965.85821,66967.22587,95.02923977,191.5204678,3.325946,3.230137
1282,Spectrogram 1,10,66996.15011,66997.33296,51.16959064,232.4561404,1.792149,3.746127
1283,Spectrogram 1,10,67011.47164,67013.54162,51.16959064,211.9883041,1.245882,0.338165
1284,Spectrogram 1,10,67161.72983,67163.20838,54.09356725,188.5964912,1.663824,1.251811
1285,Spectrogram 1,10,67201.74323,67202.92607,97.95321637,255.8479532,1.479787,2.6664
1286,Spectrogram 1,10,67203.99802,67204.95909,106.7251462,229.5321637,-0.418833,0.900334
1287,Spectrogram 1,10,67220.0958,67221.46346,83.33333333,223.6842105,1.853099,2.444685
1288,Spectrogram 1,10,67300.8434,67302.39588,83.33333333,209.0643275,0.914479,0.785986
1289,Spectrogram 1,10,67340.02511,67341.20796,68.71345029,194.4444444,-0.196608,0.400135
1290,Spectrogram 1,10,67396.54289,67397.98448,77.48538012,229.5321637,2.775615,2.471513
1291,Spectrogram 1,10,67584.61512,67585.79797,95.02923977,252.9239766,1.127317,1.662578
1292,Spectrogram 1,10,67776.01411,67777.41874,77.48538012,182.748538,2.653407,2.393351
1293,Spectrogram 1,10,67845.4138,67846.70753,83.33333333,264.619883,1.146593,1.163629
1294,Spectrogram 1,10,67849.92339,67851.03231,65.78947368,211.9883041,0.759991,1.50391
1295,Spectrogram 1,10,67856.57689,67857.7967,68.71345029,217.8362573,2.010535,2.624704
1296,Spectrogram 1,10,67986.37556,67987.85412,48.24561404,191.5204678,0.223665,0.082364
1297,Spectrogram 1,10,67992.77032,67994.24887,74.56140351,203.2163743,3.260433,2.897903
1298,Spectrogram 1,10,68347.82689,68349.00973,68.71345029,197.3684211,1.873747,1.169767
1299,Spectrogram 1,10,68342.61498,68344.20443,80.40935673,194.4444444,-1.707986,-0.467421
1300,Spectrogram 1,10,68414.86089,68416.22856,42.39766082,191.5204678,0.098645,0.975424
1301,Spectrogram 1,10,68558.66888,68560.0735,106.7251462,247.0760234,4.700648,4.80779
1302,Spectrogram 1,10,68578.86964,68579.75677,86.25730994,270.4678363,2.150141,2.489627
1303,Spectrogram 1,10,68586.79839,68587.90731,141.8128655,252.9239766,0.580911,0.897261
1304,Spectrogram 1,10,68606.42621,68608.20048,59.94152047,238.3040936,1.699651,1.758286
1305,Spectrogram 1,10,68646.19935,68647.3822,51.16959064,226.6081871,1.599464,1.723202
1306,Spectrogram 1,10,68734.65392,68736.05855,86.25730994,258.7719298,0.611918,1.108778
1307,Spectrogram 1,10,68739.49619,68740.75296,42.39766082,173.9766082,1.172365,0.905169
1308,Spectrogram 1,10,68993.95556,68995.36019,57.01754386,176.9005848,-0.690587,2.136742
1309,Spectrogram 1,10,69142.06984,69143.28964,68.71345029,203.2163743,1.276942,1.31409
1310,Spectrogram 1,10,69287.19004,69288.66859,65.78947368,182.748538,1.553008,1.066272
1311,Spectrogram 1,10,69305.91225,69306.91027,74.56140351,194.4444444,1.2676,2.669307
1312,Spectrogram 1,10,69390.50409,69392.09354,57.01754386,179.8245614,3.090912,3.46556
1313,Spectrogram 1,10,69394.82887,69396.19653,51.16959064,168.128655,1.80849,1.870054
1314,Spectrogram 1,10,69417.83888,69419.09565,103.8011696,214.9122807,-2.736733,2.078967
1315,Spectrogram 1,10,69461.12359,69462.38036,68.71345029,217.8362573,1.43367,1.487778
1316,Spectrogram 1,10,69484.31843,69485.79698,27.77777778,185.6725146,4.74231,5.162956
1317,Spectrogram 1,10,69506.36738,69507.58719,65.78947368,165.2046784,2.313234,2.967102
1318,Spectrogram 1,10,69518.41761,69519.37867,83.33333333,232.4561404,1.708587,2.025532
1319,Spectrogram 1,10,69559.44752,69560.55643,86.25730994,173.9766082,-0.750799,5.384172
1320,Spectrogram 1,10,69561.73928,69562.95909,86.25730994,203.2163743,1.160679,3.529302
1321,Spectrogram 1,10,69600.07082,69601.43849,74.56140351,179.8245614,2.588753,6.177592
1322,Spectrogram 1,10,69633.17198,69634.24393,68.71345029,217.8362573,-1.042597,1.317391
1323,Spectrogram 1,10,69637.57068,69638.79049,89.18128655,191.5204678,6.346996,6.220533
1324,Spectrogram 1,10,69680.41182,69681.40985,86.25730994,209.0643275,-0.784002,0.402972
1325,Spectrogram 1,10,69730.94145,69731.56984,77.48538012,220.7602339,-7.895514,7.729705
1326,Spectrogram 1,10,69807.9557,69809.10158,77.48538012,223.6842105,2.413377,2.19697
1327,Spectrogram 1,10,69839.26411,69840.77963,71.6374269,200.2923977,1.489134,1.766212
1328,Spectrogram 1,10,70081.82111,70083.11484,83.33333333,270.4678363,3.033732,3.892461
1329,Spectrogram 1,10,70116.51171,70117.69455,68.71345029,258.7719298,1.902791,2.679748
1330,Spectrogram 1,10,70114.92226,70115.8094,62.86549708,232.4561404,0.637495,2.284723
1331,Spectrogram 1,10,70168.74168,70169.85059,89.18128655,185.6725146,4.335602,6.004776
1332,Spectrogram 1,10,70251.30051,70252.7421,65.78947368,185.6725146,0.754967,1.122762
1333,Spectrogram 1,10,70277.41549,70278.70923,80.40935673,203.2163743,2.438472,2.792225
1334,Spectrogram 1,10,70351.82379,70353.15449,92.10526316,223.6842105,1.38731,1.588016
1335,Spectrogram 1,10,70453.14179,70454.10285,112.5730994,235.380117,3.02025,4.36325
1336,Spectrogram 1,10,70464.45274,70465.33987,109.6491228,214.9122807,0.422127,1.778495
1337,Spectrogram 1,10,70465.26594,70466.11611,124.2690058,220.7602339,0.599017,1.577836
1338,Spectrogram 1,10,70471.03231,70472.4739,103.8011696,223.6842105,1.77693,1.410783
1339,Spectrogram 1,10,70507.73744,70509.17903,74.56140351,185.6725146,3.055271,4.693304
1340,Spectrogram 1,10,70509.216,70510.36188,74.56140351,168.128655,0.898106,4.13311
1341,Spectrogram 1,10,70517.93948,70519.08536,112.5730994,232.4561404,-0.075012,1.909468
1342,Spectrogram 1,10,70545.86569,70547.12246,80.40935673,247.0760234,-0.702058,1.68639
1343,Spectrogram 1,10,70648.08931,70649.45697,97.95321637,203.2163743,5.805236,5.231894
1344,Spectrogram 1,10,70691.35553,70692.53837,130.1169591,238.3040936,-6.00295,0.63382
1345,Spectrogram 1,10,70740.66535,70741.62641,92.10526316,200.2923977,3.734596,3.925047
1346,Spectrogram 1,10,70802.85708,70803.966,54.09356725,188.5964912,-7.794356,1.719556
1347,Spectrogram 1,10,70869.59537,70870.88911,83.33333333,203.2163743,2.132091,0.919491
1348,Spectrogram 1,10,70966.36682,70967.14306,92.10526316,188.5964912,2.701719,3.160058
1349,Spectrogram 1,10,70973.05728,70974.0553,83.33333333,214.9122807,-1.532004,1.514412
1350,Spectrogram 1,10,71129.67325,71131.07788,59.94152047,209.0643275,0.323602,0.330347
1351,Spectrogram 1,10,71243.09692,71244.2428,83.33333333,200.2923977,2.964407,3.467879
1352,Spectrogram 1,10,71365.17015,71366.61174,80.40935673,220.7602339,2.288353,3.081354
1353,Spectrogram 1,10,71604.36343,71605.91591,95.02923977,238.3040936,-5.688233,2.016761
1354,Spectrogram 1,10,71691.21007,71692.2081,118.4210526,232.4561404,3.04404,3.098052
1355,Spectrogram 1,10,71765.11936,71766.48702,92.10526316,232.4561404,2.179573,3.347107
1356,Spectrogram 1,10,71941.52949,71942.74929,97.95321637,247.0760234,1.126859,5.97565
1357,Spectrogram 1,10,72168.87585,72170.3544,86.25730994,209.0643275,-2.898389,1.138436
1358,Spectrogram 1,10,72203.99153,72205.47009,106.7251462,241.2280702,2.174905,1.612581
1359,Spectrogram 1,10,72243.98646,72245.02144,95.02923977,235.380117,5.062046,4.468814
1360,Spectrogram 1,10,72262.83804,72264.27963,71.6374269,229.5321637,-2.999017,0.838915
1361,Spectrogram 1,10,72298.47122,72299.94977,62.86549708,203.2163743,-4.027567,0.1907
1362,Spectrogram 1,10,72502.03132,72503.91648,62.86549708,188.5964912,6.522446,5.99516
1363,Spectrogram 1,10,72554.85271,72556.18341,77.48538012,229.5321637,2.191166,2.098551
1364,Spectrogram 1,10,72597.91563,72599.02455,65.78947368,185.6725146,5.248681,5.026857
1365,Spectrogram 1,10,72717.14264,72718.80601,92.10526316,258.7719298,0.933923,2.273803
1366,Spectrogram 1,10,72788.94498,72790.09086,57.01754386,232.4561404,5.732055,3.204722
1367,Spectrogram 1,10,73056.95161,73058.46713,39.47368421,258.7719298,2.835023,3.381956
1368,Spectrogram 1,10,73136.44244,73137.8101,62.86549708,217.8362573,5.202268,5.92999
1369,Spectrogram 1,10,73197.28499,73198.83747,92.10526316,214.9122807,2.013512,-0.095929
1370,Spectrogram 1,10,73660.31306,73661.6068,100.877193,217.8362573,0.517285,2.643443
1371,Spectrogram 1,10,74193.44314,74194.73688,59.94152047,226.6081871,1.566058,1.418791
1372,Spectrogram 1,10,74628.87768,74629.80178,103.8011696,209.0643275,-3.339602,1.106634
1373,Spectrogram 1,10,74971.34805,74972.5309,86.25730994,238.3040936,2.31823,2.086504
1374,Spectrogram 1,10,74976.70782,74977.8537,86.25730994,279.2397661,2.019164,1.998653
1375,Spectrogram 1,10,75008.44131,75009.4763,48.24561404,217.8362573,-2.132303,2.6949
1376,Spectrogram 1,10,75020.06645,75021.43411,103.8011696,293.8596491,2.478539,2.15601
1377,Spectrogram 1,10,75115.00818,75116.19103,83.33333333,209.0643275,3.164525,2.903397
1378,Spectrogram 1,10,75119.01876,75120.3125,77.48538012,209.0643275,2.959105,3.39814
1379,Spectrogram 1,10,75432.87909,75434.35765,97.95321637,197.3684211,-3.838765,6.083012
1380,Spectrogram 1,10,75573.30488,75574.37683,95.02923977,211.9883041,2.324786,2.016467
1381,Spectrogram 1,10,76190.95288,76192.32054,59.94152047,250,-10.213062,2.137463
1382,Spectrogram 1,10,76290.86625,76292.08606,80.40935673,267.5438596,3.541055,7.99228
1383,Spectrogram 1,10,76292.41874,76293.49069,45.32163743,179.8245614,1.171951,6.37584
1384,Spectrogram 1,10,76288.79628,76289.75734,97.95321637,200.2923977,4.627638,8.590249
1385,Spectrogram 1,10,76319.12514,76320.27102,62.86549708,238.3040936,4.863563,5.314867
1387,Spectrogram 1,10,76773.79938,76775.27793,74.56140351,200.2923977,1.734251,1.872627
1388,Spectrogram 1,10,77076.53358,77077.75339,83.33333333,220.7602339,1.677643,2.069849
1389,Spectrogram 1,10,77113.49746,77114.75423,65.78947368,179.8245614,3.020837,2.928382
1390,Spectrogram 1,10,77136.87712,77138.023,65.78947368,185.6725146,2.259163,2.729369
1391,Spectrogram 1,10,77155.06335,77155.98744,109.6491228,194.4444444,0.46575,2.541319
1392,Spectrogram 1,10,77155.932,77157.00395,54.09356725,130.1169591,1.968264,2.919848
1393,Spectrogram 1,10,77177.40801,77178.36907,80.40935673,197.3684211,2.376094,1.960119
1394,Spectrogram 1,10,77194.79952,77196.05629,89.18128655,200.2923977,2.094591,1.889419
1395,Spectrogram 1,10,77202.34015,77203.78174,68.71345029,220.7602339,-3.665289,3.580339
1396,Spectrogram 1,10,77234.72051,77235.7555,42.39766082,173.9766082,4.763395,4.939914
1397,Spectrogram 1,10,77349.01284,77349.93694,71.6374269,185.6725146,6.704016,7.572446
1398,Spectrogram 1,10,77371.80107,77372.65124,83.33333333,197.3684211,4.121436,4.224272
1399,Spectrogram 1,10,77417.85807,77419.2627,95.02923977,223.6842105,9.113373,9.180255
1400,Spectrogram 1,10,77687.26933,77688.48914,89.18128655,211.9883041,2.33088,2.825527
1401,Spectrogram 1,10,77697.73011,77698.50635,89.18128655,209.0643275,3.819514,3.719846
1402,Spectrogram 1,10,77724.71374,77726.67283,59.94152047,238.3040936,0.36708,2.983786
1403,Spectrogram 1,10,77745.93101,77747.00296,95.02923977,238.3040936,1.626625,1.813602
1404,Spectrogram 1,10,77774.72587,77775.87176,51.16959064,241.2280702,1.155372,1.118038
1405,Spectrogram 1,10,77808.82506,77810.11879,57.01754386,179.8245614,3.972164,3.955495
1406,Spectrogram 1,10,77816.55051,77817.54853,95.02923977,185.6725146,2.86098,2.877208
1407,Spectrogram 1,10,77841.55657,77842.81335,54.09356725,214.9122807,3.223039,3.36797
1408,Spectrogram 1,10,77869.40886,77870.29599,86.25730994,209.0643275,3.610144,3.020322
1409,Spectrogram 1,10,77895.09876,77896.17071,83.33333333,238.3040936,-0.548292,2.000933
1410,Spectrogram 1,10,78091.22912,78092.26411,92.10526316,229.5321637,2.102613,2.568101
1411,Spectrogram 1,10,77977.39884,77978.21205,57.01754386,214.9122807,6.303718,5.926091
1412,Spectrogram 1,10,78155.87895,78157.24661,57.01754386,214.9122807,-1.58397,0.797268
1413,Spectrogram 1,10,78188.92466,78190.14447,54.09356725,182.748538,5.250582,5.222396
1414,Spectrogram 1,10,78313.99196,78315.02695,83.33333333,270.4678363,5.830735,5.901362
1415,Spectrogram 1,10,78476.7809,78478.14856,100.877193,203.2163743,3.234428,4.264371
1416,Spectrogram 1,10,78572.55432,78573.58931,106.7251462,232.4561404,3.518535,3.333951
1417,Spectrogram 1,10,78646.31574,78647.86823,65.78947368,188.5964912,9.588633,9.635561
1418,Spectrogram 1,10,78883.88262,78884.99153,59.94152047,229.5321637,13.695912,14.423373
1419,Spectrogram 1,10,79032.8101,79034.43651,57.01754386,197.3684211,9.918822,12.144115
1420,Spectrogram 1,10,79042.93821,79044.15801,95.02923977,203.2163743,-2.207007,2.476497
1421,Spectrogram 1,10,79341.69879,79342.91859,83.33333333,200.2923977,2.115903,1.912836
1422,Spectrogram 1,10,79380.34453,79381.6013,54.09356725,220.7602339,2.152017,2.049217
1423,Spectrogram 1,10,79396.73801,79397.88389,74.56140351,264.619883,3.047123,2.563299
1424,Spectrogram 1,10,79393.52215,79394.74196,42.39766082,223.6842105,5.763571,6.435397
1425,Spectrogram 1,10,79697.36527,79698.51115,39.47368421,194.4444444,0.67938,2.87311
1426,Spectrogram 1,10,79704.01876,79705.09072,83.33333333,188.5964912,7.655082,7.544794
1427,Spectrogram 1,10,79709.26764,79710.74619,71.6374269,168.128655,9.970255,12.350483
1428,Spectrogram 1,10,79725.40237,79726.807,59.94152047,194.4444444,5.208174,5.393965
1429,Spectrogram 1,10,79762.80982,79763.88177,77.48538012,185.6725146,1.57203,1.55167
1430,Spectrogram 1,10,79772.01383,79773.30756,59.94152047,206.1403509,3.53144,4.357381
1431,Spectrogram 1,10,79779.48053,79780.7373,62.86549708,220.7602339,1.693804,1.849418
1432,Spectrogram 1,10,79800.01397,79801.3077,59.94152047,211.9883041,2.65583,3.352371
1433,Spectrogram 1,10,79989.97136,79991.2651,77.48538012,200.2923977,1.802127,1.654995
1434,Spectrogram 1,10,80066.87472,80068.16845,100.877193,247.0760234,3.058585,2.770201
1435,Spectrogram 1,10,80217.98307,80219.3877,65.78947368,209.0643275,4.009286,4.058999
1436,Spectrogram 1,10,80271.1741,80272.72658,83.33333333,255.8479532,4.94895,4.74355
1437,Spectrogram 1,10,80283.27977,80284.79529,48.24561404,173.9766082,3.695882,4.052336
1438,Spectrogram 1,10,80509.29543,80510.29345,48.24561404,197.3684211,8.160332,7.941691
1439,Spectrogram 1,10,80511.66112,80512.95485,92.10526316,200.2923977,2.811474,2.491425
1440,Spectrogram 1,10,80550.73194,80551.61907,68.71345029,223.6842105,11.470707,11.57796
1441,Spectrogram 1,10,80591.55855,80592.85229,86.25730994,203.2163743,3.242967,7.026535
1442,Spectrogram 1,10,80627.93101,80629.15082,77.48538012,206.1403509,4.815012,4.457817
1443,Spectrogram 1,10,80639.05714,80640.20302,71.6374269,214.9122807,2.801096,4.276497
1444,Spectrogram 1,10,80665.80051,80667.16817,62.86549708,220.7602339,7.143952,7.454881
1445,Spectrogram 1,10,80744.68143,80745.93821,83.33333333,226.6081871,3.30474,3.20682
1446,Spectrogram 1,10,80779.96346,80780.96148,80.40935673,235.380117,4.687829,4.316067
1447,Spectrogram 1,10,80782.88361,80783.84467,92.10526316,203.2163743,1.206701,0.957473
1448,Spectrogram 1,10,81005.01806,81006.34876,89.18128655,229.5321637,1.091854,1.258248
1449,Spectrogram 1,10,80994.70514,80995.99887,100.877193,235.380117,1.369741,1.092806
1450,Spectrogram 1,10,81100.71755,81102.19611,80.40935673,203.2163743,4.271883,4.738298
1451,Spectrogram 1,10,81108.94201,81110.34664,83.33333333,200.2923977,8.794473,8.941678
1452,Spectrogram 1,10,81112.12091,81113.19286,86.25730994,214.9122807,0.959099,1.193309
1453,Spectrogram 1,10,81112.93411,81114.11696,86.25730994,238.3040936,0.737476,1.613426
1454,Spectrogram 1,10,81133.50451,81134.6504,54.09356725,206.1403509,5.866534,8.319684
1455,Spectrogram 1,10,81172.33507,81173.77666,54.09356725,197.3684211,1.212421,1.555289
1456,Spectrogram 1,10,81175.66182,81176.69681,65.78947368,200.2923977,1.934486,2.647499
1457,Spectrogram 1,10,81174.58987,81175.73575,89.18128655,200.2923977,-0.74248,1.202726
1458,Spectrogram 1,10,81166.53174,81167.56673,97.95321637,270.4678363,1.161309,0.696599
1459,Spectrogram 1,10,81183.07308,81184.07111,74.56140351,200.2923977,-0.03009,0.988099
1460,Spectrogram 1,10,81190.76157,81191.87049,54.09356725,214.9122807,1.669442,1.679623
1461,Spectrogram 1,10,81220.31419,81221.46007,68.71345029,211.9883041,6.695841,9.241152
1462,Spectrogram 1,10,81251.56716,81253.08267,54.09356725,173.9766082,7.624328,7.277135
1463,Spectrogram 1,10,81263.74676,81264.78174,83.33333333,229.5321637,1.924453,1.989457
1464,Spectrogram 1,10,81276.01876,81277.53428,77.48538012,220.7602339,-0.52399,1.388123
1465,Spectrogram 1,10,81291.08155,81292.37528,59.94152047,201.754386,2.734771,2.500631
1466,Spectrogram 1,10,81294.74097,81295.88685,62.86549708,182.748538,2.727354,3.642384
1467,Spectrogram 1,10,81303.76016,81304.943,83.33333333,232.4561404,10.353503,9.813204
1468,Spectrogram 1,10,81308.47305,81309.76679,86.25730994,270.4678363,0.571914,-0.047031
1469,Spectrogram 1,10,81347.56236,81349.00395,74.56140351,179.8245614,12.757272,14.877727
1470,Spectrogram 1,10,81366.17367,81367.31955,103.8011696,226.6081871,2.051774,2.374352
1471,Spectrogram 1,10,81377.78033,81379.33282,86.25730994,226.6081871,2.134425,2.056324
1472,Spectrogram 1,10,81411.12176,81412.11978,65.78947368,203.2163743,2.593847,2.243621
1473,Spectrogram 1,10,81440.41563,81441.48758,71.6374269,185.6725146,2.236045,2.24325
1474,Spectrogram 1,10,81471.85341,81472.99929,71.6374269,209.0643275,6.328176,6.479422
1475,Spectrogram 1,10,81465.86527,81466.97418,68.71345029,176.9005848,5.564363,5.623885
1476,Spectrogram 1,10,81456.21769,81457.36357,86.25730994,182.748538,0.843707,10.349071
1477,Spectrogram 1,10,81485.91817,81486.8053,89.18128655,247.0760234,9.197231,10.602316
1478,Spectrogram 1,10,81483.70034,81485.14193,71.6374269,247.0760234,3.233611,5.710765
1479,Spectrogram 1,10,81543.13826,81544.35807,74.56140351,197.3684211,4.931586,6.891416
1480,Spectrogram 1,10,81624.6621,81625.77102,51.16959064,206.1403509,8.7737,8.565315
1481,Spectrogram 1,10,81628.9684,81630.22517,77.48538012,229.5321637,-0.46237,1.967051
1482,Spectrogram 1,10,81650.33352,81651.40547,68.71345029,191.5204678,7.98614,8.459551
1483,Spectrogram 1,10,81632.14729,81633.3671,86.25730994,200.2923977,0.868193,2.332656
1484,Spectrogram 1,10,81684.30333,81685.70796,59.94152047,173.9766082,10.057334,10.154517
1485,Spectrogram 1,10,81733.50226,81734.79599,80.40935673,191.5204678,2.603417,4.815708
1486,Spectrogram 1,10,81794.0491,81796.15604,103.8011696,241.2280702,4.961033,4.935725
1487,Spectrogram 1,10,81799.94484,81801.09072,74.56140351,191.5204678,2.580052,2.302911
1488,Spectrogram 1,10,81814.24986,81815.58056,80.40935673,206.1403509,2.573984,2.037804
